cliente_id,monto,fecha,tipo_operacion,sector_actividad,fraccion,EsEfectivo,EsInternacional,SectorAltoRiesgo,fin_de_semana,es_nocturno,es_monto_redondo,frecuencia_mensual,mes,dia_semana,quincena,monto_6m,ops_6m,monto_max_6m,monto_std_6m,ops_relativas,diversidad_operaciones,concentracion_temporal,ratio_vs_promedio,posible_burst,clasificacion_lfpiorpi,anomaly_score_iso,is_outlier_iso,cluster_kmeans,dist_to_cluster_center,is_dbscan_noise,cluster_dbscan,anomaly_score_pca,anomaly_score_composite
CLT36253,87619.14,2025-09-14,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,1,0,5,9,6,1,4232899.96,4.0,3992535.69,1956575.8214716024,0.0001666666666666,0.9502705392332348,70.70773177901646,0.1034069401905665,1,preocupante,-0.03559007201318387,1,7,6.5305137874973225,1,-1,16.906949930251372,0.7179979993001264
CLT73527,4553347.54,2025-10-13,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,0,1,0,8,10,0,1,4726854.93,4.0,4553347.54,2249075.454700173,0.0002666666666666,1.320888343149322,47.63302175911961,7.161585588661508,0,preocupante,-0.10817395060064328,1,2,6.453931165006343,1,-1,11.760744350187121,0.7157572304470611
CLT42778,4490212.57,2025-06-28,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,1,0,13,6,5,0,4760011.220000001,6.0,4490212.57,1811982.1598003423,0.0004333333333333,1.2047933096947845,25.24005954946632,6.449041091604078,0,preocupante,-0.0882552350776995,1,2,7.116600664752019,1,-1,11.971273779775617,0.7151095399990687
CLT36406,4515163.46,2025-10-19,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,1,0,10,10,6,0,7757983.7,6.0,4515163.46,1940361.174092498,0.0003333333333333,1.0296530140645737,35.07056378851706,5.637028692687022,0,preocupante,-0.09349960713804295,1,2,6.77978510272882,1,-1,12.13779651375726,0.7142405699269233
CLT10336,4054409.45,2024-12-29,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,1,0,10,12,6,0,4114303.05,3.0,4054409.45,2323524.9790461515,0.0003333333333333,1.366158847569202,28.281815909009644,8.891467882748092,0,preocupante,-0.08659041846082283,1,2,6.864934631943471,1,-1,11.970498090074338,0.7058354113278638
CLT21915,4008985.02,2025-05-28,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,11,5,2,0,4501186.93,7.0,4008985.02,1485662.1894475394,0.0003666666666666,1.294545165844896,30.67771540095876,9.271686298046683,0,preocupante,-0.06673208765013816,1,2,7.471011944142916,1,-1,12.215304896202008,0.7041827810618733
CLT15376,1450726.11,2024-12-01,efectivo,joyeria_metales,XI_joyeria,1,0,0,1,1,0,13,12,6,0,1450726.11,1.0,1450726.11,0.0,0.0004333333333333,1.3061066090853948,25.37118384500356,9.325946227576992,0,preocupante,-0.04975926344764081,1,2,9.469723887725884,1,-1,9.459143963256095,0.6966732747922146
CLT35430,3250747.81,2025-05-20,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,11,5,1,0,3303997.0500000003,6.0,3250747.81,1322789.1493604565,0.0003666666666666,1.162225544921092,17.103930672346763,10.303042974058435,0,preocupante,-0.06067491612937426,1,2,7.774131204914017,1,-1,11.587679440365841,0.6954859534223693
CLT21836,1375774.43,2024-12-07,tarjeta,inmobiliaria,V_inmuebles,0,0,0,1,1,0,13,12,5,0,1375774.43,1.0,1375774.43,0.0,0.0004333333333333,1.3778195080390327,22.27921983292136,10.348347607441564,0,preocupante,-0.03229617513420924,1,2,9.80719146427559,1,-1,10.021086710683505,0.6952820643440414
CLT86544,3085676.25,2024-12-10,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,0,1,0,11,12,1,0,3204292.87,4.0,3085676.25,1523984.036235936,0.0003666666666666,1.3421131789144003,30.94960060772639,9.08518630805764,0,preocupante,-0.07536743429957449,1,2,7.437469453827974,1,-1,10.796755419155566,0.6898584903896683
CLT57707,2258.87,2025-10-27,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,5,10,0,0,4873835.84,5.0,4743245.26,2106768.8144944315,0.0001666666666666,1.0549201679861442,41.692325432865935,0.0023173431298826,1,preocupante,0.0013722839144484356,0,7,6.9141748093964,1,-1,17.056283894375685,0.6882347475311885
CLT60014,3309369.33,2025-07-04,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,12,7,4,0,3506514.79,6.0,3309369.33,1335606.4655101283,0.0004,1.1988493129136213,24.90710011951685,9.935047347358328,0,preocupante,-0.052145545261599424,1,2,7.815514851595265,1,-1,11.657460395856496,0.6878335007254757
CLT19506,4077447.38,2024-12-03,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,0,1,0,3,12,1,0,4093900.83,2.0,4077447.38,2871556.3462604075,0.0001,1.0986122886681096,212.1320343559643,2.985349268883105,0,preocupante,-0.08976089658750208,1,2,6.8830798919764735,1,-1,10.611312422611647,0.6875816446876677
CLT58018,4762749.58,2024-11-07,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,3,11,3,0,4811623.26,2.0,4762749.58,3333213.6145618395,0.0001,0.0,193.747258045114,2.9344690475578608,0,preocupante,-0.07630061968408375,1,2,6.959860369749175,1,-1,11.163899350877532,0.6831633521093134
CLT17305,4998395.42,2025-02-07,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,0,1,0,5,2,4,0,5125852.25,2.0,4998395.42,3444273.70773224,0.0001666666666666,1.3321790402101223,59.927734258299246,4.683503534984912,0,preocupante,-0.08518565593929006,1,2,6.1990068991303815,1,-1,11.773374011113898,0.681587043364146
CLT80381,2698271.6,2025-10-13,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,0,1,0,11,10,0,1,3046695.35,6.0,2698271.6,1074391.041473184,0.0003666666666666,1.162225544921092,25.53080927472183,8.342695415916456,0,preocupante,-0.08145708200082369,1,2,7.199628959322683,1,-1,10.146369530383621,0.6793315138166809
CLT11947,43271.36,2025-04-12,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,1,0,2,4,5,0,3411699.57,2.0,3368428.21,2351240.9571438995,6.666666666666667e-05,0.6931471805599453,0.0,0.0253664539401398,1,preocupante,-0.004525551533778094,1,7,6.574403764773756,1,-1,16.59024175742055,0.6775747296504611
CLT41270,2448881.42,2024-11-17,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,1,0,11,11,6,1,2448881.42,1.0,2448881.42,0.0,0.0003666666666666,1.294545165844896,19.83823468848868,8.607427610805315,0,preocupante,-0.07400433546126073,1,2,7.769411799529505,1,-1,9.54524904458744,0.6771788353555992
CLT42778,131084.36,2025-10-06,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,0,1,0,13,10,0,0,8881992.100000001,8.0,4490212.57,1872296.2914401423,0.0004333333333333,1.2047933096947845,25.24005954946632,0.1882691322354526,0,preocupante,-0.05379481824094556,1,5,7.707405134970552,1,-1,11.021581855800148,0.6761028367224422
CLT23947,4713167.3,2025-07-07,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,0,1,0,6,7,0,0,4801863.96,2.0,4713167.3,3269994.5489420933,0.0002,1.3296613488547582,42.70245894559235,5.7850253488263546,0,preocupante,-0.08810678800669647,1,2,5.994476605473509,1,-1,11.549077188357357,0.6753628799618517
CLT19023,4959947.38,2025-10-17,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,0,1,0,7,10,4,1,5152716.19,3.0,4959947.38,2808661.0895625697,0.0002333333333333,1.351783994289646,49.90958491779577,6.4946110823071805,0,preocupante,-0.08608318531936199,1,2,5.806619963878923,1,-1,11.985545823729575,0.6747590949596558
CLT62149,4933141.39,2025-04-22,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,0,1,0,7,4,1,0,5186385.16,4.0,4933141.39,2426649.011996449,0.0002333333333333,1.1537419427010902,35.96479760358268,6.389150942052204,0,preocupante,-0.0878738610425771,1,2,5.793379487982897,1,-1,11.751466485609154,0.6726008425019677
CLT70637,87353.56,2025-10-13,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,4,10,0,1,3653217.02,4.0,3499500.27,1724358.813683571,0.0001333333333333,0.5623351446188083,30.138568866708543,0.095645629068048,1,preocupante,-0.014704344758886712,1,7,5.890768651918881,1,-1,16.60132841368698,0.6698525624668892
CLT32734,4556744.43,2025-04-21,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,8,4,0,0,4886230.199999999,7.0,4556744.43,1702143.5383095955,0.0002666666666666,1.3862943611198906,62.46713421586472,7.452429331793525,0,preocupante,-0.07809190005170585,1,2,6.184090052901341,1,-1,11.58102318150896,0.6696449333614456
CLT67912,4013758.56,2025-06-15,tarjeta,automotriz,VIII_vehiculos,0,0,0,1,1,0,9,6,6,1,4161312.76,3.0,4013758.56,2274841.298567536,0.0003,0.9649629230074276,40.00357126914689,8.288303125997913,0,preocupante,-0.08121619724043605,1,2,6.153304535739461,1,-1,11.412869762515843,0.6696336490359415
CLT70560,4805033.2,2025-10-07,efectivo,automotriz,VIII_vehiculos,1,0,0,0,1,0,6,10,1,0,9031390.48,5.0,4805033.2,2378545.3404105217,0.0002,1.0986122886681096,25.013996082193664,3.173249662439232,0,preocupante,-0.05890479899554191,1,2,6.7963680585451,1,-1,11.79284069185243,0.6684139127517907
