cliente_id,monto,fecha,tipo_operacion,sector_actividad,fraccion,EsEfectivo,EsInternacional,SectorAltoRiesgo,fin_de_semana,es_nocturno,es_monto_redondo,frecuencia_mensual,mes,dia_semana,quincena,monto_6m,ops_6m,monto_max_6m,monto_std_6m,ops_relativas,diversidad_operaciones,concentracion_temporal,ratio_vs_promedio,posible_burst,clasificacion_lfpiorpi,anomaly_score_iso,is_outlier_iso,cluster_kmeans,dist_to_cluster_center,is_dbscan_noise,cluster_dbscan,anomaly_score_pca,anomaly_score_composite
CLT61748,17324.18,2024-12-14,tarjeta,inmobiliaria,V_inmuebles,0,0,0,1,1,0,9,12,5,1,99980.06,2.0,82655.88,46196.488096445166,6e-05,1.0608569471580214,25.67795051901812,0.069432141992679,1,relevante,0.06980570382360907,0,3,3.955108062412163,1,-1,12.277692680035893,0.42976130691686687
CLT93515,4159.73,2024-12-22,efectivo,automotriz,VIII_vehiculos,1,0,0,1,1,0,9,12,6,0,69396.62,2.0,65236.89,43188.07401161576,6e-05,1.0986122886681096,42.25412067817427,0.0042791696214265,1,relevante,0.06561739273019584,0,3,3.7921696439437005,1,-1,12.159415318581436,0.4284838280010189
CLT28966,22235.48,2024-12-01,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,1,0,11,12,6,0,54315.86,2.0,32080.38,6961.395550103443,7.333333333333333e-05,1.3730039128771996,41.72609095837599,0.4012261538589237,1,relevante,0.06585618200014798,0,3,3.7132132177602792,1,-1,12.255437994476052,0.42806392384861847
CLT74955,49346.32,2025-07-14,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,4,7,0,1,52809.49,2.0,49346.32,32444.286507199537,2.6666666666666667e-05,1.039720770839918,99.0151503558925,1.4823520117107032,1,relevante,0.08255217157173078,0,3,4.218067774097556,1,-1,12.298874217843048,0.4221332210119178
CLT74446,6809.06,2024-11-03,tarjeta,joyeria_metales,XI_joyeria,0,0,0,1,1,0,6,11,6,0,65422.57,2.0,58613.51,36631.277890639445,4e-05,0.4505612088663046,89.87936359365258,0.0141557065980925,1,relevante,0.08233799739902126,0,3,4.091847089501045,1,-1,12.270715613176911,0.41889539524212127
CLT14517,27297.67,2025-09-05,efectivo,inmobiliaria,V_inmuebles,1,0,0,0,1,0,4,9,4,0,65389.99,2.0,38092.32,7632.970215535366,2.6666666666666667e-05,0.6931471805599453,116.38871652068912,0.984148715761072,1,relevante,0.08320603749874755,0,3,4.124127042812684,1,-1,12.222101162700154,0.4178245564947369
CLT80542,1092.77,2025-06-28,efectivo,joyeria_metales,XI_joyeria,1,0,0,1,1,0,3,6,5,0,31017.63,2.0,29924.86,20387.366354780846,2e-05,1.0986122886681096,71.4177848998413,0.0839358880578309,1,relevante,0.08323147546242493,0,3,4.072826458778777,1,-1,12.137604302967985,0.41508409901673865
CLT30847,31541.13,2024-11-15,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,0,1,0,6,11,4,1,43901.26,2.0,31541.13,13563.01516993917,4e-05,0.6931471805599453,78.38813685756283,0.8035239146160325,1,relevante,0.07754832410736556,0,3,3.755506328688416,1,-1,12.191865537583286,0.41490115089747237
CLT24736,2663.08,2025-04-02,efectivo,inmobiliaria,V_inmuebles,1,0,0,0,1,0,3,4,2,0,75573.53,2.0,72910.45,49672.391687520445,2e-05,0.6365141682948128,96.873629022557,0.0368002463041253,1,relevante,0.0891412167611979,0,3,4.1839887984038615,1,-1,12.226834705706107,0.41270606250437225
CLT94182,601.9,2025-01-14,tarjeta,inmobiliaria,V_inmuebles,0,0,0,0,1,0,8,1,1,1,114294.99,2.0,113693.09,79967.54734145627,5.333333333333333e-05,1.320888343149322,32.760312807390825,0.0175767055357934,1,relevante,0.0803097475274075,0,3,3.784129059041244,1,-1,12.175809430292485,0.4122131805813057
CLT14073,28580.63,2025-03-02,efectivo,joyeria_metales,XI_joyeria,1,0,0,1,1,0,6,3,6,0,30127.1,2.0,28580.63,19116.03785968212,4e-05,1.2424533248940002,35.75332152402067,0.6468163648175109,1,relevante,0.07921026423569733,0,3,3.7510082591987586,1,-1,12.085782515111356,0.41105654958397453
CLT23090,854.26,2024-11-16,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,1,0,20,11,5,1,146684.48,2.0,145830.22,102513.48442502967,0.0001333333333333,1.2487805433564858,15.425353171575562,0.0052310258027454,0,relevante,0.029426232108551553,0,5,5.789129529113444,1,-1,6.251122525865953,0.41082211805793145
CLT29066,489.82,2024-11-03,tarjeta,automotriz,VIII_vehiculos,0,0,0,1,1,0,4,11,6,0,10757.97,2.0,10268.15,6914.323451679853,2.6666666666666667e-05,1.039720770839918,95.2837866585916,0.0165173628399127,1,relevante,0.0918231074703349,0,3,4.098355165061267,0,92,12.271987525971655,0.4085015794828212
CLT52978,15848.61,2024-11-23,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,1,0,6,11,5,0,142140.53999999998,2.0,126291.93,78095.22050875584,4e-05,1.0114042647073518,65.04383137546557,0.299883442017765,1,relevante,0.07975236994633705,0,3,3.602438728704292,1,-1,12.081227778447765,0.4068688294126799
CLT79059,47984.51,2024-12-13,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,0,1,0,5,12,4,1,64769.71000000001,2.0,47984.51,22061.243669341264,3.3333333333333335e-05,0.9502705392332348,61.6840065711256,0.8542078331934118,1,relevante,0.08430696449004738,0,3,3.751641536282696,1,-1,12.152674477158909,0.406581486733848
CLT91968,39351.06,2024-11-15,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,7,11,4,1,62278.16,2.0,39351.06,11613.493489936607,4.6666666666666665e-05,1.2770342594661392,22.74862633215465,0.1180029230607952,1,relevante,0.08019640608659118,0,3,3.5855585020969007,1,-1,12.03704424078446,0.4051903024943041
CLT52859,4292.09,2025-01-02,efectivo,joyeria_metales,XI_joyeria,1,0,0,0,1,0,4,1,3,0,75624.73999999999,2.0,71332.65,47404.83459054361,2.6666666666666667e-05,0.6931471805599453,69.0820767879291,0.0963007608038095,1,relevante,0.08960028653430574,0,3,3.8887478225435097,1,-1,12.142910372886186,0.40374152012969383
CLT69664,1397.4,2025-08-02,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,1,0,6,8,5,0,50402.7,2.0,49005.3,33663.86892805104,4e-05,0.8675632284814613,77.28971471030282,0.0162157539286998,1,relevante,0.08445002935942014,0,3,3.6074826617950166,1,-1,12.11075352653694,0.40227791724409834
CLT30181,49785.12,2025-01-11,tarjeta,joyeria_metales,XI_joyeria,0,0,0,1,1,0,3,1,5,0,54418.14,2.0,49785.12,31927.356094813116,2e-05,0.6365141682948128,57.27564927611035,1.2510121233675653,1,relevante,0.09723418620586255,0,3,4.121307613332583,1,-1,12.202874799213971,0.40178370414514497
CLT71225,48641.13,2024-11-04,efectivo,inmobiliaria,V_inmuebles,1,0,0,0,1,0,6,11,0,0,77669.29,2.0,48641.13,13868.464086208322,4e-05,0.6931471805599453,59.45754788081998,0.9665788229963842,1,relevante,0.08406701241177106,0,3,3.5864676792532855,1,-1,12.050760603588216,0.40114239970920135
CLT65895,26377.92,2024-11-18,efectivo,inmobiliaria,V_inmuebles,1,0,0,0,1,0,6,11,0,0,63301.28,2.0,36923.36,7456.752134595868,4e-05,1.0986122886681096,78.63650551747578,0.532231677989644,1,relevante,0.08649522367146256,0,3,3.5942698491347205,0,87,12.098516194171657,0.39946970067150567
CLT16293,20217.52,2024-12-01,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,1,1,0,5,12,6,0,43906.54,2.0,23689.02,2454.7211908891,3.3333333333333335e-05,0.9502705392332348,83.04617189652193,0.4149707292755192,1,relevante,0.09411058333330358,0,3,3.8395766131835702,0,92,12.225713196988533,0.39902870749707064
CLT39468,28060.83,2024-11-23,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,1,0,21,11,5,0,28060.83,1.0,28060.83,0.0,0.00014,1.2608533988189583,15.712130747660517,0.1104729837025748,0,relevante,0.04443608956475631,0,5,6.0811604715283725,1,-1,6.11716800299824,0.3985982684363206
CLT60907,14873.39,2025-05-15,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,0,1,0,9,5,3,1,32313.64,2.0,17440.25,1815.0441123565015,6e-05,0.8486855577264172,63.65476079154309,0.2762384172379049,1,relevante,0.08573498034661775,0,3,3.2650533673651085,1,-1,12.097247485642159,0.3925328478809905
CLT19290,17014.71,2024-11-14,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,0,1,0,8,11,3,1,99724.48,2.0,82709.77,46453.42241645711,5.333333333333333e-05,0.9743147528693494,23.043437243605823,0.2226196472612361,1,relevante,0.09017312747962913,0,3,3.4032951889175345,1,-1,12.09571115717959,0.39081894890577423
CLT99024,8106.05,2025-09-26,efectivo,automotriz,VIII_vehiculos,1,0,0,0,1,0,8,9,4,0,99197.75,2.0,91091.7,58679.71585617341,5.333333333333333e-05,1.320888343149322,72.96215587875807,0.1595508629577307,1,relevante,0.08309140394284265,0,3,3.0659843788576833,1,-1,11.989256900165541,0.3888651089124616
CLT49776,15501.65,2025-05-02,efectivo,joyeria_metales,XI_joyeria,1,0,0,0,1,0,3,5,4,0,31300.95,2.0,15799.3,210.47033342017497,2e-05,0.6365141682948128,39.59797974644666,0.3227777503619411,1,relevante,0.09935311198541202,0,3,3.806003648183372,1,-1,12.004809120143396,0.38846662357777906
CLT53463,31810.63,2024-11-04,efectivo,automotriz,VIII_vehiculos,1,0,0,0,1,0,7,11,0,0,34182.5,2.0,31810.63,20816.34682572329,4.6666666666666665e-05,1.078992207877583,33.5067157447578,0.7332989507120372,1,relevante,0.08957347857459341,0,3,3.354913138268005,0,87,11.951181228181909,0.38777626115597386
CLT11526,518.81,2025-01-24,efectivo,joyeria_metales,XI_joyeria,1,0,0,0,1,0,8,1,4,0,76254.98,2.0,75736.17,53186.705318949775,5.333333333333333e-05,1.039720770839918,32.93644673928145,0.011561450736882,1,relevante,0.09019438114648493,0,3,3.267999539435577,1,-1,11.998480507263594,0.3858764655381172
CLT64484,23404.75,2024-11-17,efectivo,joyeria_metales,XI_joyeria,1,0,0,1,1,0,16,11,6,1,40666.130000000005,2.0,23404.75,4344.018586337998,0.0001066666666666,1.2820462400528454,19.447609719693677,0.317809932812202,0,relevante,0.024169362960574037,0,5,5.075350843263329,0,31,5.440556491123647,0.38543754513533957
CLT72098,11637.19,2025-04-18,efectivo,inmobiliaria,V_inmuebles,1,0,0,0,1,0,5,4,4,0,109445.76,2.0,97808.57,60932.36714220284,3.3333333333333335e-05,1.3321790402101223,15.129992289048486,0.341510493536087,1,relevante,0.09337086304884501,0,3,3.4130063453519814,1,-1,11.814845739854796,0.3824896233102475
CLT62776,2260.87,2025-09-08,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,0,1,0,4,9,0,0,73528.22,2.0,71267.35,48794.94995381387,2.6666666666666667e-05,0.6931471805599453,107.48178140193497,0.044934237912944,1,relevante,0.11235086858066434,0,3,3.9627828961836995,1,-1,12.205458699406543,0.38124684967855227
CLT81271,8705.73,2024-11-12,efectivo,automotriz,VIII_vehiculos,1,0,0,0,1,0,7,11,1,0,14612.15,2.0,8705.73,1979.411083643314,4.6666666666666665e-05,1.078992207877583,52.86870529907083,0.145128126184939,1,relevante,0.09334587996191857,0,3,3.2292143976606917,0,87,11.97588636941909,0.3810483572151113
CLT13315,44743.03,2025-09-05,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,0,1,0,4,9,4,0,51338.77,2.0,44743.03,26974.20744288977,2.6666666666666667e-05,0.6931471805599453,118.5073837362044,1.2196645182007404,1,relevante,0.10998920583172117,0,3,3.834188204209166,1,-1,12.151944602598029,0.37989522479430743
CLT37265,811.65,2025-01-03,tarjeta,inmobiliaria,V_inmuebles,0,0,0,0,1,0,3,1,4,0,139410.82,2.0,138599.17,97430.48975487704,2e-05,0.6365141682948128,55.86143571373726,0.0163341092250436,1,relevante,0.11023303947399005,0,3,3.792296277226026,0,131,12.079327212940765,0.3773444708835637
CLT14949,2953.25,2024-11-11,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,5,11,0,0,61506.71,2.0,58553.46,39315.28552639609,3.3333333333333335e-05,1.0549201679861442,94.4611913256797,0.0454317524852587,1,relevante,0.10755113843642855,0,3,3.6007936047516513,0,36,12.141217632075357,0.3769189350663848
